,county,state_y,median_family_income,1p0c,1p1c,1p2c,1p3c,1p4c,2p0c,2p1c,2p2c,2p3c,2p4c,median_family_cost,income_cost_diff,state,county_name,totalvotes,DEMOCRAT,GREEN,LIBERTARIAN,OTHER,REPUBLICAN,county_fips,State,Abv
90,Asotin,Washington,69590.0546875,7385.98092,11192.79708,11192.79708,15467.5608,15467.5608,8498.937,11192.79708,11192.79708,15467.5608,15467.5608,11192.79708,58397.257607499996,Washington,Asotin,11951,0.35561877667140823,0.003012300225922517,0.02175550163166262,0.00719605053970379,0.6124173709313028,53003,Washington,WA
91,Assumption,Louisiana,61636.26171875,7224.0,9228.0,9228.0,13176.0,13176.0,8100.0,9228.0,9228.0,13176.0,13176.0,9228.0,52408.26171875,Louisiana,Assumption,11235,0.34116599910992434,0.0,0.006052514463729417,0.005607476635514018,0.6471740097908322,22007,Louisiana,LA
92,Atascosa,Texas,62603.53125,7236.0,10572.0,10572.0,13152.0,13152.0,9276.0,10572.0,10572.0,13152.0,13152.0,10572.0,52031.53125,Texas,Atascosa,18118,0.3243183574345954,0.003201236339551827,0.007892703388895021,0.00011038745998454576,0.6644773153769732,48013,Texas,TX
93,Atchison,Kansas,63679.64453125,6516.0,8616.0,8616.0,10716.0,10716.0,6540.0,8616.0,8616.0,10716.0,10716.0,8616.0,55063.64453125,Kansas,Atchison,7440,0.3170698924731183,0.0,0.023521505376344086,0.0,0.6594086021505376,20005,Kansas,KS
94,Atchison,Missouri,66203.5859375,5484.0,7944.0,7944.0,9876.0,9876.0,6024.0,7944.0,7944.0,9876.0,9876.0,7944.0,58259.5859375,Missouri,Atchison,2814,0.20042643923240938,0.0010660980810234541,0.016702203269367447,0.00035536602700781805,0.7814498933901919,29005,Missouri,MO
95,Athens,Ohio,64532.9375,8664.0,10104.0,10104.0,12564.0,12564.0,8868.0,10104.0,10104.0,12564.0,12564.0,10104.0,54428.9375,Ohio,Athens,26059,0.5668674929966614,0.0,0.01147396293027361,0.004835181703058444,0.4168233623700065,39009,Ohio,OH
96,Atkinson,Georgia,47158.01171875,5856.0,7776.0,7776.0,10764.0,10764.0,5904.0,7776.0,7776.0,10764.0,10764.0,7776.0,39382.01171875,Georgia,Atkinson,3155,0.26148969889064977,0.0,0.009508716323296355,0.0,0.7290015847860539,13003,Georgia,GA
97,Atlantic,New Jersey,80943.671875,11268.0,16812.0,16812.0,23028.0,23028.0,13296.0,16812.0,16812.0,23028.0,23028.0,16812.0,64131.671875,New Jersey,Atlantic,140031,0.5270832887003593,0.002620848240746692,0.006841342274210711,0.0032849868957587963,0.4601695338889246,34001,New Jersey,NJ
98,Atoka,Oklahoma,48132.47265625,6588.0,8736.0,8736.0,12072.0,12072.0,6624.0,8736.0,8736.0,12072.0,12072.0,8736.0,39396.47265625,Oklahoma,Atoka,5389,0.14195583596214512,0.0,0.009092596028947856,0.0033401373167563555,0.8456114306921507,40005,Oklahoma,OK
99,Attala,Mississippi,47172.38671875,6420.0,8208.0,8208.0,10956.0,10956.0,7116.0,8208.0,8208.0,10956.0,10956.0,8208.0,38964.38671875,Mississippi,Attala,8823,0.4014507537118894,0.001246741471154936,0.004080244814688882,0.006347047489516038,0.5868752125127508,28007,Mississippi,MS
100,Audrain,Missouri,55012.20703125,5592.0,8100.0,8100.0,10344.0,10344.0,6144.0,8100.0,8100.0,10344.0,10344.0,8100.0,46912.20703125,Missouri,Audrain,10656,0.25375375375375375,0.003003003003003003,0.016422672672672674,0.00121996996996997,0.7256006006006006,29007,Missouri,MO
101,Audubon,Iowa,63626.25,6228.0,8580.0,8580.0,10668.0,10668.0,6516.0,8580.0,8580.0,10668.0,10668.0,8580.0,55046.25,Iowa,Audubon,3420,0.3131578947368421,0.0020467836257309943,0.00935672514619883,0.003216374269005848,0.6722222222222223,19009,Iowa,IA
102,Auglaize,Ohio,81172.65625,6660.0,8808.0,8808.0,12372.0,12372.0,6996.0,8808.0,8808.0,12372.0,12372.0,8808.0,72364.65625,Ohio,Auglaize,25777,0.18043216821197192,0.0,0.010086511230942313,0.0026380106296310666,0.8068433099274547,39011,Ohio,OH
103,Augusta,Virginia,75494.3046875,8549.36796,11275.25316,11275.25316,15351.69,15351.69,8611.31988,11275.25316,11275.25316,15351.69,15351.69,11275.25316,64219.0515275,Virginia,Augusta,42278,0.2563981266852737,0.0,0.014381001939543024,0.0027437437910970246,0.7264771275840863,51015,Virginia,VA
104,Aurora,South Dakota,75728.421875,6036.0,8628.0,8628.0,10728.0,10728.0,7044.0,8628.0,8628.0,10728.0,10728.0,8628.0,67100.421875,South Dakota,Aurora,1405,0.22562277580071174,0.0,0.025622775800711744,0.0,0.7487544483985765,46003,South Dakota,SD
105,Austin,Texas,80292.6640625,7800.0,11472.0,11472.0,14904.0,14904.0,9720.0,11472.0,11472.0,14904.0,14904.0,11472.0,68820.6640625,Texas,Austin,14554,0.20276212725024048,0.002267417891988457,0.008451284870138794,0.0,0.7865191699876323,48015,Texas,TX
106,Autauga,Alabama,73010.4140625,8505.72876,12067.5024,12067.5024,15257.1504,15257.1504,10180.2942,12067.5024,12067.5024,15257.1504,15257.1504,12067.5024,60942.9116625,Alabama,Autauga,27770,0.27018365142239825,0.0,0.0,0.015448325531148721,0.714368023046453,01001,Alabama,AL
107,Avery,North Carolina,50981.9140625,7140.0,9468.0,9468.0,12000.0,12000.0,7188.0,9468.0,9468.0,12000.0,12000.0,9468.0,41513.9140625,North Carolina,Avery,9458,0.23165574117149504,0.001374497779657433,0.00592091351237048,0.002748995559314866,0.7582998519771622,37011,North Carolina,NC
108,Avoyelles,Louisiana,50716.9921875,5736.0,8700.0,8700.0,11676.0,11676.0,6600.0,8700.0,8700.0,11676.0,11676.0,8700.0,42016.9921875,Louisiana,Avoyelles,17292,0.28793661808928983,0.0,0.009310663890816563,0.0071709461022438125,0.6955817719176498,22009,Louisiana,LA
109,Baca,Colorado,49474.53125,7440.0,8808.0,8808.0,12600.0,12600.0,7488.0,8808.0,8808.0,12600.0,12600.0,8808.0,40666.53125,Colorado,Baca,2225,0.14247191011235955,0.001348314606741573,0.011685393258426966,0.005393258426966292,0.8391011235955056,08009,Colorado,CO
110,Bacon,Georgia,46991.66796875,6564.0,7776.0,7776.0,9948.0,9948.0,6816.0,7776.0,7776.0,9948.0,9948.0,7776.0,39215.66796875,Georgia,Bacon,4668,0.13389031705227078,0.0,0.005355612682090831,0.0,0.8607540702656384,13005,Georgia,GA
111,Bailey,Texas,64194.08203125,6456.0,8808.0,8808.0,12600.0,12600.0,6984.0,8808.0,8808.0,12600.0,12600.0,8808.0,55386.08203125,Texas,Bailey,1860,0.21989247311827956,0.001075268817204301,0.007526881720430108,0.0005376344086021505,0.7709677419354839,48017,Texas,TX
112,Baker,Florida,74980.890625,6360.0,9480.0,9480.0,12252.0,12252.0,7188.0,9480.0,9480.0,12252.0,12252.0,9480.0,65500.890625,Florida,Baker,14059,0.14488939469379045,0.000711288142826659,0.006614979728287929,0.0005690305142613273,0.8472153069208336,12003,Florida,FL
113,Baker,Georgia,52946.23046875,5137.94424,6265.98636,6265.98636,8110.377,8110.377,5310.85584,6265.98636,6265.98636,8110.377,8110.377,6265.98636,46680.24410875,Georgia,Baker,1555,0.4192926045016077,0.0,0.0038585209003215433,0.0,0.5768488745980708,13007,Georgia,GA
114,Baker,Oregon,59848.5546875,6420.0,9732.0,9732.0,13932.0,13932.0,7644.0,9732.0,9732.0,13932.0,13932.0,9732.0,50116.5546875,Oregon,Baker,9932,0.23620620217478855,0.0033225936367297622,0.01449859041482078,0.005739025372533226,0.7402335884011276,41001,Oregon,OR
115,Baldwin,Alabama,77884.7578125,8616.0,11064.0,11064.0,14988.0,14988.0,8676.0,11064.0,11064.0,14988.0,14988.0,11064.0,66820.7578125,Alabama,Baldwin,109679,0.22409029987509005,0.0,0.0,0.014195971881581707,0.7617137282433283,01003,Alabama,AL
116,Baldwin,Georgia,64543.203125,7176.0,8508.0,8508.0,10584.0,10584.0,7344.0,8508.0,8508.0,10584.0,10584.0,8508.0,56035.203125,Georgia,Baldwin,18251,0.500794477014958,0.0,0.01139663580077804,0.0,0.48780888718426385,13009,Georgia,GA
117,Ballard,Kentucky,58468.5,5976.0,8340.0,8340.0,10368.0,10368.0,6324.0,8340.0,8340.0,10368.0,10368.0,8340.0,50128.5,Kentucky,Ballard,4225,0.1952662721893491,0.0,0.00757396449704142,0.0028402366863905324,0.7943195266272189,21007,Kentucky,KY
118,Baltimore,Maryland,97940.71875,10923.5976,16486.6512,16486.6512,21358.7904,21358.7904,13282.2372,16486.6512,16486.6512,21358.7904,21358.7904,16486.6512,81454.06755,Maryland,Baltimore,414932,0.6227743341077574,0.0043862608813010325,0.011874234814379223,0.00861345955481862,0.3523517106417437,24005,Maryland,MD
119,Bamberg,South Carolina,53411.3828125,6480.0,8604.0,8604.0,12264.0,12264.0,6528.0,8604.0,8604.0,12264.0,12264.0,8604.0,44807.3828125,South Carolina,Bamberg,6482,0.6186362233878433,0.002622647331070657,0.004782474544893551,0.0010799136069114472,0.3728787411292811,45009,South Carolina,SC
120,Bandera,Texas,69019.140625,7996.22832,11705.38548,11705.38548,15193.8852,15193.8852,9582.86496,11705.38548,11705.38548,15193.8852,15193.8852,11705.38548,57313.755145,Texas,Bandera,12715,0.19701140385371607,0.0023594180102241447,0.009437672040896579,0.00023594180102241448,0.7909555642941408,48019,Texas,TX
121,Banks,Georgia,57068.9375,7032.0,8208.0,8208.0,10212.0,10212.0,7152.0,8208.0,8208.0,10212.0,10212.0,8208.0,48860.9375,Georgia,Banks,8801,0.1058970571525963,0.0,0.008408135439154642,0.0,0.885694807408249,13011,Georgia,GA
122,Banner,Nebraska,60807.61328125,5856.0,8868.0,8868.0,11388.0,11388.0,6732.0,8868.0,8868.0,11388.0,11388.0,8868.0,51939.61328125,Nebraska,Banner,410,0.1048780487804878,0.0,0.012195121951219513,0.0,0.8829268292682927,31007,Nebraska,NE
123,Bannock,Idaho,66481.8515625,6192.0,9384.0,9384.0,13392.0,13392.0,7116.0,9384.0,9384.0,13392.0,13392.0,9384.0,57097.8515625,Idaho,Bannock,39553,0.37119813920562283,0.0,0.023942558086617955,0.014992541652971961,0.5898667610547872,16005,Idaho,ID
124,Baraga,Michigan,58696.45703125,6408.0,8808.0,8808.0,10956.0,10956.0,6684.0,8808.0,8808.0,10956.0,10956.0,8808.0,49888.45703125,Michigan,Baraga,4038,0.3660227835562159,0.0024764735017335313,0.007677067855373947,0.001733531451213472,0.6220901436354631,26013,Michigan,MI
125,Barber,Kansas,63826.48046875,6516.0,8616.0,8616.0,10872.0,10872.0,6540.0,8616.0,8616.0,10872.0,10872.0,8616.0,55210.48046875,Kansas,Barber,2342,0.12425277540563621,0.0,0.015798462852263023,0.0,0.8599487617421008,20007,Kansas,KS
126,Barbour,Alabama,42822.75390625,5856.0,7776.0,7776.0,9672.0,9672.0,5904.0,7776.0,7776.0,9672.0,9672.0,7776.0,35046.75390625,Alabama,Barbour,10518,0.45788172656398557,0.0,0.0,0.007606008746910059,0.5345122646891044,01005,Alabama,AL
127,Barbour,West Virginia,53576.703125,6924.0,8112.0,8112.0,10248.0,10248.0,7020.0,8112.0,8112.0,10248.0,10248.0,8112.0,45464.703125,West Virginia,Barbour,6677,0.21821177175378165,0.003444660775797514,0.01213119664519994,0.0,0.7662123708252209,54001,West Virginia,WV
128,Barnes,North Dakota,88272.125,6852.0,9084.0,9084.0,12072.0,12072.0,6888.0,9084.0,9084.0,12072.0,12072.0,9084.0,79188.125,North Dakota,Barnes,5565,0.3270440251572327,0.0,0.028930817610062894,0.002875112309074573,0.6411500449236298,38003,North Dakota,ND
129,Barnstable,Massachusetts,95838.8125,13200.0,20004.0,20004.0,25068.0,25068.0,15180.0,20004.0,20004.0,25068.0,25068.0,20004.0,75834.8125,Massachusetts,Barnstable,151512,0.6071730291990073,0.004210887586461798,0.012249854796979777,0.011306035165531443,0.36506019325201966,25001,Massachusetts,MA
130,Barnwell,South Carolina,52139.14453125,6684.0,8148.0,8148.0,10776.0,10776.0,7044.0,8148.0,8148.0,10776.0,10776.0,8148.0,43991.14453125,South Carolina,Barnwell,10321,0.45732002712915415,0.0018409068888673578,0.007557407227981785,0.0011626780350741208,0.5321189807189226,45011,South Carolina,SC
131,Barren,Kentucky,49419.08203125,5928.0,8268.0,8268.0,11100.0,11100.0,6612.0,8268.0,8268.0,11100.0,11100.0,8268.0,41151.08203125,Kentucky,Barren,20055,0.2556469708302169,0.0,0.010022438294689604,0.003639990027424582,0.7306906008476689,21009,Kentucky,KY
132,Barron,Wisconsin,68349.6484375,6348.0,8808.0,8808.0,11916.0,11916.0,6684.0,8808.0,8808.0,11916.0,11916.0,8808.0,59541.6484375,Wisconsin,Barron,25346,0.36273968279018387,0.0005129014440148347,0.010336936794760514,0.0029195928351613666,0.6234908861358794,55005,Wisconsin,WI
133,Barrow,Georgia,72049.3046875,10417.11108,12149.8788,12149.8788,15287.316,15287.316,10663.185,12149.8788,12149.8788,15287.316,15287.316,12149.8788,59899.4258875,Georgia,Barrow,37921,0.2756520133962712,0.0,0.017510086759315417,0.0,0.7068378998444134,13013,Georgia,GA
134,Barry,Michigan,77261.46875,7752.0,10176.0,10176.0,13392.0,13392.0,8280.0,10176.0,10176.0,13392.0,13392.0,10176.0,67085.46875,Michigan,Barry,35905,0.3285614816877872,0.00231165575825094,0.013340760339785545,0.0020888455646845844,0.6536972566494917,26015,Michigan,MI
135,Barry,Missouri,55388.0234375,5988.0,7944.0,7944.0,10728.0,10728.0,6024.0,7944.0,7944.0,10728.0,10728.0,7944.0,47444.0234375,Missouri,Barry,15598,0.18899858956276447,0.0017309911527118862,0.011539941018079241,0.001153994101807924,0.7965764841646364,29009,Missouri,MO
136,Bartholomew,Indiana,79837.78125,9120.0,10812.0,10812.0,14172.0,14172.0,9168.0,10812.0,10812.0,14172.0,14172.0,10812.0,69025.78125,Indiana,Bartholomew,36235,0.35694770249758523,0.00024837863943700844,0.024065130398785703,0.00027597626604112044,0.6184628121981509,18005,Indiana,IN
137,Barton,Kansas,69408.3046875,6492.0,8616.0,8616.0,11292.0,11292.0,6540.0,8616.0,8616.0,11292.0,11292.0,8616.0,60792.3046875,Kansas,Barton,11130,0.21024258760107817,0.0,0.016352201257861635,0.0,0.7734052111410602,20009,Kansas,KS
138,Barton,Missouri,61338.48046875,5484.0,7944.0,7944.0,10476.0,10476.0,6972.0,7944.0,7944.0,10476.0,10476.0,7944.0,53394.48046875,Missouri,Barton,6077,0.13888431792002634,0.002139213427678131,0.007734079315451703,0.0008227743952608195,0.850419614941583,29011,Missouri,MO
139,Bartow,Georgia,67339.25,9819.75216,11453.15556,11453.15556,14410.6788,14410.6788,10051.71456,11453.15556,11453.15556,14410.6788,14410.6788,11453.15556,55886.09444,Georgia,Bartow,50467,0.23960211623437097,0.0,0.013890264925594944,0.0,0.746507618840034,13015,Georgia,GA
140,Bastrop,Texas,78419.734375,10543.73508,14277.3516,14277.3516,18399.2652,18399.2652,12067.0512,14277.3516,14277.3516,18399.2652,18399.2652,14277.3516,64142.382775,Texas,Bastrop,36665,0.4220373653347879,0.0034910677758079912,0.014482476476203463,0.0004363834719759989,0.5595527069412246,48021,Texas,TX
141,Bates,Missouri,64823.52734375,6072.0,8472.0,8472.0,11172.0,11172.0,6432.0,8472.0,8472.0,11172.0,11172.0,8472.0,56351.52734375,Missouri,Bates,8416,0.19866920152091255,0.0016634980988593155,0.014258555133079848,0.0015446768060836502,0.7838640684410646,29013,Missouri,MO
142,Bath,Kentucky,54080.875,5820.0,8124.0,8124.0,10104.0,10104.0,6360.0,8124.0,8124.0,10104.0,10104.0,8124.0,45956.875,Kentucky,Bath,5627,0.27954505064865826,0.0,0.007819441976186245,0.004265150168828861,0.7083703572063267,21011,Kentucky,KY
143,Bath,Virginia,67472.7421875,5700.0,8460.0,8460.0,11244.0,11244.0,6708.0,8460.0,8460.0,11244.0,11244.0,8460.0,59012.7421875,Virginia,Bath,2501,0.258296681327469,0.0,0.006397441023590564,0.001999200319872051,0.7333066773290684,51017,Virginia,VA
144,Baxter,Arkansas,52002.578125,6060.0,8652.0,8652.0,10764.0,10764.0,6744.0,8652.0,8652.0,10764.0,10764.0,8652.0,43350.578125,Arkansas,Baxter,21007,0.22064073880135193,0.002046936735373923,0.008711381920312277,0.014756985766649211,0.7538439567763127,05005,Arkansas,AR
145,Bay,Florida,69290.21875,10260.0,13056.0,13056.0,18180.0,18180.0,11196.0,13056.0,13056.0,18180.0,18180.0,13056.0,56234.21875,Florida,Bay,93024,0.2753482972136223,0.0015264877880976952,0.010792913656690746,0.0017952356381148952,0.7105370657034744,12005,Florida,FL
146,Bay,Michigan,62841.75390625,6144.0,9312.0,9312.0,12240.0,12240.0,7068.0,9312.0,9312.0,12240.0,12240.0,9312.0,53529.75390625,Michigan,Bay,60255,0.4340054767239233,0.002572400630653058,0.01141813957347938,0.002257074101734296,0.54974690897021,26017,Michigan,MI
147,Bayfield,Wisconsin,68050.84375,6780.0,9000.0,9000.0,11196.0,11196.0,6828.0,9000.0,9000.0,11196.0,11196.0,9000.0,59050.84375,Wisconsin,Bayfield,10880,0.5649816176470588,0.0006433823529411765,0.007352941176470588,0.0026654411764705883,0.42435661764705884,55007,Wisconsin,WI
148,Baylor,Texas,59775.65234375,6456.0,8808.0,8808.0,12600.0,12600.0,7728.0,8808.0,8808.0,12600.0,12600.0,8808.0,50967.65234375,Texas,Baylor,1702,0.10752056404230317,0.0005875440658049354,0.012925969447708578,0.0011750881316098707,0.8777908343125734,48023,Texas,TX
149,Beadle,South Dakota,67270.453125,6588.0,8628.0,8628.0,12336.0,12336.0,6624.0,8628.0,8628.0,12336.0,12336.0,8628.0,58642.453125,South Dakota,Beadle,7081,0.29755684225391893,0.0,0.023443016523089957,0.0,0.6790001412229911,46005,South Dakota,SD
150,Bear Lake,Idaho,68784.0,6636.0,8808.0,8808.0,12600.0,12600.0,6684.0,8808.0,8808.0,12600.0,12600.0,8808.0,59976.0,Idaho,Bear Lake,3315,0.10558069381598793,0.0,0.007541478129713424,0.00784313725490196,0.8790346907993967,16007,Idaho,ID
151,Beaufort,North Carolina,61152.625,6948.0,8316.0,8316.0,11448.0,11448.0,6984.0,8316.0,8316.0,11448.0,11448.0,8316.0,52836.625,North Carolina,Beaufort,26315,0.36606498194945847,0.0011400342010260307,0.00520615618468554,0.0029640889226676802,0.6246247387421623,37013,North Carolina,NC
152,Beaufort,South Carolina,81559.765625,12384.0,14448.0,14448.0,18768.0,18768.0,12672.0,14448.0,14448.0,18768.0,18768.0,14448.0,67111.765625,South Carolina,Beaufort,97835,0.4437982317166658,0.002187356263096029,0.0096182347830531,0.00068482649358614,0.5437113507435989,45013,South Carolina,SC
153,Beauregard,Louisiana,66995.265625,7452.0,8700.0,8700.0,12048.0,12048.0,7620.0,8700.0,8700.0,12048.0,12048.0,8700.0,58295.265625,Louisiana,Beauregard,16357,0.1554074708076053,0.0,0.010515375680136944,0.004157241547961117,0.8299199119642966,22011,Louisiana,LA
154,Beaver,Oklahoma,58312.42578125,6732.0,8736.0,8736.0,10860.0,10860.0,6840.0,8736.0,8736.0,10860.0,10860.0,8736.0,49576.42578125,Oklahoma,Beaver,2178,0.08723599632690542,0.0,0.006887052341597796,0.002295684113865932,0.9035812672176309,40007,Oklahoma,OK
155,Beaver,Pennsylvania,76502.6484375,7147.10964,9409.36008,9409.36008,12072.0084,12072.0084,7727.68728,9409.36008,9409.36008,12072.0084,12072.0084,9409.36008,67093.2883575,Pennsylvania,Beaver,94122,0.4050275174773167,0.0,0.01318501519304732,0.0,0.581787467329636,42007,Pennsylvania,PA
156,Beaver,Utah,68837.390625,6228.0,8808.0,8808.0,11904.0,11904.0,6972.0,8808.0,8808.0,11904.0,11904.0,8808.0,60029.390625,Utah,Beaver,3100,0.11516129032258064,0.001935483870967742,0.007419354838709678,0.006129032258064516,0.8693548387096774,49001,Utah,UT
157,Beaverhead,Montana,72938.53125,6504.0,9072.0,9072.0,11280.0,11280.0,7716.0,9072.0,9072.0,11280.0,11280.0,9072.0,63866.53125,Montana,Beaverhead,5661,0.2840487546369899,0.0,0.022964140611199436,0.0,0.6929871047518106,30001,Montana,MT
158,Becker,Minnesota,73830.84375,5808.0,8808.0,8808.0,11832.0,11832.0,7056.0,8808.0,8808.0,11832.0,11832.0,8808.0,65022.84375,Minnesota,Becker,19401,0.3396216689861347,0.001804030720065976,0.008659347456316685,0.008813978660893769,0.6411009741765888,27005,Minnesota,MN
159,Beckham,Oklahoma,61798.5,7524.0,9984.0,9984.0,12420.0,12420.0,7572.0,9984.0,9984.0,12420.0,12420.0,9984.0,51814.5,Oklahoma,Beckham,7948,0.1318570709612481,0.0,0.012581781580271767,0.0041519879214896825,0.8514091595369905,40009,Oklahoma,OK
160,Bedford,Pennsylvania,63651.91796875,6852.0,8688.0,8688.0,11208.0,11208.0,7104.0,8688.0,8688.0,11208.0,11208.0,8688.0,54963.91796875,Pennsylvania,Bedford,27574,0.15837383041996084,0.0,0.006600420686153623,0.0,0.8350257488938856,42009,Pennsylvania,PA
161,Bedford,Tennessee,58489.0390625,7188.0,9540.0,9540.0,11868.0,11868.0,7236.0,9540.0,9540.0,11868.0,11868.0,9540.0,48949.0390625,Tennessee,Bedford,19088,0.23328792958927075,0.0,0.0,0.014721290863369657,0.7519907795473596,47003,Tennessee,TN
162,Bedford,Virginia,78589.15625,7931.8206,9823.92924,9823.92924,13194.6396,13194.6396,8270.14452,9823.92924,9823.92924,13194.6396,13194.6396,9823.92924,68765.22701,Virginia,Bedford,48669,0.250179785900676,0.0,0.014547247734697651,0.0038011876142924656,0.7314717787503339,51019,Virginia,VA
163,Bee,Texas,51292.015625,8364.0,11100.0,11100.0,15600.0,15600.0,8424.0,11100.0,11100.0,15600.0,15600.0,11100.0,40192.015625,Texas,Bee,9420,0.3490445859872611,0.0028662420382165603,0.009872611464968152,0.0006369426751592356,0.6375796178343949,48025,Texas,TX
164,Belknap,New Hampshire,87885.015625,8940.0,12684.0,12684.0,17136.0,17136.0,9948.0,12684.0,12684.0,17136.0,17136.0,12684.0,75201.015625,New Hampshire,Belknap,38391,0.44005105363236174,0.0,0.015576567424656821,0.0,0.5443723789429814,33001,New Hampshire,NH
165,Bell,Kentucky,33254.7890625,5700.0,7956.0,7956.0,10752.0,10752.0,6900.0,7956.0,7956.0,10752.0,10752.0,7956.0,25298.7890625,Kentucky,Bell,10044,0.1781162883313421,0.0,0.007765830346475508,0.0036837913181999205,0.8104340900039825,21013,Kentucky,KY
166,Bell,Texas,66235.4140625,7630.76364,9793.815,9793.815,14011.7652,14011.7652,7678.8318,9793.815,9793.815,14011.7652,14011.7652,9793.815,56441.5990625,Texas,Bell,127375,0.4476074582924436,0.003454367026496565,0.015544651619234543,0.00037684003925417075,0.5330166830225711,48027,Texas,TX
