,"('total_cost', '1p0c')","('total_cost', '1p1c')","('total_cost', '1p2c')","('total_cost', '1p3c')","('total_cost', '1p4c')","('total_cost', '2p0c')","('total_cost', '2p1c')","('total_cost', '2p2c')","('total_cost', '2p3c')","('total_cost', '2p4c')",county_name,noHS,HS,someCol,Col
2890,31901.6568,46095.75,59486.772,71525.76,75439.998,42030.5592,56290.758,69678.5856,79926.6972,84168.5628,Venango ,8.398489442050955,46.98420296792724,25.19546832615286,19.42183926386894
2891,51768.9732,82452.228,98725.1016,127962.948,134618.544,69107.3376,96175.5816,109780.77,137169.216,144711.732,Ventura ,14.37494019502945,19.76652139495637,31.82650904251155,34.03202936750263
2892,34263.5184,55062.8148,69491.478,84285.2112,90344.8068,48390.0204,69112.5288,81999.504,94982.6892,101277.504,Vermilion ,9.76796919287683,41.05401020388217,32.85571866997674,16.32230193326427
2893,36286.5444,50434.3008,60801.978,75457.9332,81722.9184,50578.1544,63833.5368,74136.3804,86338.3596,92643.5748,Vermilion Parish,16.82817547150151,41.143065541315,24.61185787225175,17.41690111493175
2894,33359.7396,53096.6832,68644.476,82985.1096,88454.754,46672.4448,65409.0408,80840.6832,92864.5776,98474.8716,Vermillion ,8.573003767343563,41.18349719746394,33.70394192777727,16.53955710741523
2895,33802.293600000005,49649.9298,62289.7908,75146.3556,80803.4676,45788.382,61825.9746,73295.5254,85190.41380000001,90694.5762,Vernon ,10.66001360852801,40.22076056550994,30.04460573070235,19.0746200952597
2896,33802.293600000005,49649.9298,62289.7908,75146.3556,80803.4676,45788.382,61825.9746,73295.5254,85190.41380000001,90694.5762,Vernon ,9.573073000145708,37.08776531157414,29.82660644033221,23.51255524794793
2897,38547.1992,54246.504,64689.2172,78311.0976,84825.246,51734.5428,67046.6256,76552.5756,89032.0308,94916.8764,Vernon Parish,11.98149011252414,39.60316931886278,29.85218722950929,18.5631533391038
2898,36163.488,53941.1544,65316.8208,78986.0448,84124.3476,49846.2132,66787.1892,76834.746,89237.4312,94327.242,Victoria ,16.36339264769947,30.60889380382695,33.6734693877551,19.35424416071848
2899,33308.4144,54099.4164,70237.3248,85285.0956,90736.1664,46879.9332,66567.978,82478.1624,95212.8276,100836.9372,Vigo ,10.36192581175205,33.56938244318099,30.99562315510899,25.07306858995798
2900,37195.0284,55551.8556,71469.024,85919.2152,92705.9124,49835.1564,69605.1504,83631.3924,96202.0668,103411.2192,Vilas ,4.887091338051905,32.00202224469161,34.69834850016852,28.41253791708797
2901,34162.7316,49613.004,60956.7132,72986.8656,77541.6324,47108.1708,61184.9652,72664.1424,82773.246,87656.8944,Vinton ,19.7549939300298,43.19611521907074,23.97086414303057,13.07802670786889
2902,44298.4536,66808.1256,83218.7988,106198.9692,112748.8128,57561.9492,79846.8924,94174.506,115280.8596,122922.06,Virginia Beach city,5.548167472639348,20.774688215831,35.05981165691016,38.6173326546195
2903,35435.3112,54442.4532,65954.3028,82539.1056,88638.0288,50644.3656,67140.768,78496.2132,92781.0588,99066.738,Volusia ,8.868399487710448,31.1505414861304,34.5631063197099,25.41795270644925
2904,34828.5282,51287.1768,64252.3272,77493.6798,83123.0592,48713.7702,65184.688200000004,77469.53039999999,88920.22020000001,94780.6878,Wabash ,8.117443868739207,33.22230446582778,40.15544041450777,18.50481125092524
2905,34828.5282,51287.1768,64252.3272,77493.6798,83123.0592,48713.7702,65184.688200000004,77469.53039999999,88920.22020000001,94780.6878,Wabash ,10.13551665725579,42.52305665349144,27.4609448522492,19.88048183700358
2906,34595.2524,58555.7868,76562.4144,96147.48,104105.0628,50204.514,71990.016,88232.6952,105496.1724,113738.9292,Wabasha ,5.584052983572495,32.39400038958509,35.24446464515291,26.7774819816895
2907,36251.8152,53387.1792,66954.75,80175.8088,86391.6096,48283.6872,66930.1752,78815.2968,90397.2948,96719.5956,Wabaunsee ,3.581267217630854,37.25365543547362,34.85908031362577,24.30599703326976
2908,32064.606,47776.734,59043.1584,70980.8964,75962.3148,44838.762,59963.4204,69786.3516,80298.486,85596.5628,Wadena ,9.33047670058918,34.66523835029459,39.30369576861275,16.70058918050348
2909,36981.4188,55473.0876,72777.4332,89742.996,95877.012,50572.758,68866.9392,84189.5268,99339.2112,105544.3596,Wagoner ,9.003549003549004,30.97097097097097,34.71107471107472,25.31440531440531
2910,35119.374,51832.6176,63409.1544,78923.6544,84298.1952,47882.9388,63702.984,75302.4612,88603.3188,94060.7808,Wahkiakum ,7.227138643067847,29.73451327433628,41.74041297935104,21.29793510324484
2911,44194.2036,64714.986,79180.4352,96186.0708,103118.2152,56662.8396,77141.8128,89845.0728,105765.3516,112271.6724,Wake ,6.338787434521358,14.54187690282675,24.39591102930554,54.72342463334635
2912,37152.5304,52812.1584,64255.98,76452.2112,81973.6344,50072.3964,65864.0388,75835.476,86793.0,92401.1832,Wakulla ,11.82157676348548,35.67219917012448,32.52282157676348,19.98340248962656
2913,40923.876,56194.4412,68341.8756,83601.0408,90296.1264,53292.2232,69366.6324,81144.51,93650.25,100808.0628,Waldo ,6.942839665601849,32.38632501869095,27.7713586624074,32.8994766532998
2914,35357.234000000004,50292.4608,62190.74600000001,75098.1776,80369.0276,48704.8768,63165.140799999994,74416.3908,85767.5432,91252.49440000001,Walker ,17.708654821216,34.55315021383537,33.64930999515012,14.08888496979851
2915,35357.234000000004,50292.4608,62190.74600000001,75098.1776,80369.0276,48704.8768,63165.140799999994,74416.3908,85767.5432,91252.49440000001,Walker ,15.62813650050184,34.61441953830713,30.28813984610237,19.46930411508866
2916,35357.234000000004,50292.4608,62190.74600000001,75098.1776,80369.0276,48704.8768,63165.140799999994,74416.3908,85767.5432,91252.49440000001,Walker ,14.14419483181288,38.96837198087047,26.82554354378491,20.06188964353173
2917,36585.3756,58739.514,72771.1872,91800.6264,97240.3656,49755.492,71249.262,83468.8824,100444.8168,106032.1404,Walla Walla ,11.61511187186698,21.2348697884827,38.76268492480743,28.38733341484289
2918,38329.4616,53220.8496,63325.3008,75265.2768,81174.7848,50851.6236,67329.2232,75885.744,86364.0876,92458.512,Wallace ,4.299065420560748,28.03738317757009,39.34579439252337,28.31775700934579
2919,38666.9712,55633.512,66943.3596,81917.8188,87467.268,52226.7132,67881.3516,78261.6684,91630.9452,98127.8904,Waller ,12.48157405627123,30.6223162212395,31.6830096776261,25.21310004486317
2920,38352.1872,56256.726,72538.728,91521.9432,97578.7032,53274.4224,69405.3456,85320.1176,101162.6952,107685.2112,Wallowa ,5.988882911959835,28.22305899228976,38.21050744127667,27.57755065447373
2921,35135.3208,49833.5448,60704.478,72426.8736,77833.7988,46247.226,61481.8416,71593.482,82912.8276,87898.3596,Walsh ,12.8688855949333,33.9981134617976,35.07613529173966,18.05686565152945
2922,35782.2684,46064.3088,53740.3536,65754.018,71312.5488,48226.3392,58828.3128,65664.9432,76760.3904,83466.1464,Walthall ,18.22735191637631,38.02264808362369,25.7404181184669,18.0095818815331
2923,41069.945999999996,56921.6076,68299.4148,84183.2376,90163.7868,54277.878,69643.8162,80364.0552,94072.137,100326.3516,Walton ,8.775849335302805,28.27363367799114,30.45974889217134,32.49076809453471
2924,41069.945999999996,56921.6076,68299.4148,84183.2376,90163.7868,54277.878,69643.8162,80364.0552,94072.137,100326.3516,Walton ,12.21439481312927,33.78011907359496,30.84536018203921,23.16012593123656
2925,34160.7288,51734.5812,65957.5548,80853.8028,86196.0642,47567.8218,64554.741599999994,77281.8198,90550.9218,96127.9368,Walworth ,10.04505698383249,36.01908295785847,28.83646965279618,25.09939040551286
2926,34160.7288,51734.5812,65957.5548,80853.8028,86196.0642,47567.8218,64554.741599999994,77281.8198,90550.9218,96127.9368,Walworth ,8.369695685942244,30.38904186966038,30.95813033961731,30.28313210478006
2927,33195.1524,48550.2192,58272.1932,69292.008,73700.1324,43804.2252,60535.488,68750.5488,78610.266,83114.0856,Wapello ,12.00982432769961,36.57480642744152,32.32453584214471,19.09083340271418
2928,34383.5406,50657.009999999995,61407.0936,76186.1196,81443.1036,47170.287599999996,62810.2764,73152.6006,86546.9886,91761.378,Ward ,6.197773173341834,30.0257291832692,34.41562877114688,29.36086887224208
2929,34383.5406,50657.009999999995,61407.0936,76186.1196,81443.1036,47170.287599999996,62810.2764,73152.6006,86546.9886,91761.378,Ward ,21.28316720482943,35.22392250456268,32.6126632037063,10.88024708690159
2930,32807.8416,45182.7336,53788.236,64791.5856,69480.996,44440.2984,57673.9272,65425.4004,75575.8716,80601.5976,Ware ,18.20479373879015,41.87591716941138,25.61144627425404,14.30784281754443
2931,35933.32148571429,53591.6226,67123.51491428571,81936.92005714285,87158.36502857142,48770.706,66166.02865714286,78634.05274285714,91709.09597142857,97456.32882857144,Warren ,28.45891310055132,38.48779207140982,23.81202415332108,9.241270674717773
2932,35933.32148571429,53591.6226,67123.51491428571,81936.92005714285,87158.36502857142,48770.706,66166.02865714286,78634.05274285714,91709.09597142857,97456.32882857144,Warren ,12.1220375919368,33.76918187596477,31.71706165440843,22.39171887769
2933,35933.32148571429,53591.6226,67123.51491428571,81936.92005714285,87158.36502857142,48770.706,66166.02865714286,78634.05274285714,91709.09597142857,97456.32882857144,Warren ,6.490066225165562,43.11258278145695,32.36754966887418,18.02980132450331
2934,35933.32148571429,53591.6226,67123.51491428571,81936.92005714285,87158.36502857142,48770.706,66166.02865714286,78634.05274285714,91709.09597142857,97456.32882857144,Warren ,4.22609305588029,29.50958615852233,33.95487491232172,32.30944587327566
2935,35933.32148571429,53591.6226,67123.51491428571,81936.92005714285,87158.36502857142,48770.706,66166.02865714286,78634.05274285714,91709.09597142857,97456.32882857144,Warren ,12.16412401574803,27.0558562992126,28.4375,32.34251968503937
2936,35933.32148571429,53591.6226,67123.51491428571,81936.92005714285,87158.36502857142,48770.706,66166.02865714286,78634.05274285714,91709.09597142857,97456.32882857144,Warren ,12.02857888555396,28.43207621036148,35.29949106094219,24.23985384314237
2937,35933.32148571429,53591.6226,67123.51491428571,81936.92005714285,87158.36502857142,48770.706,66166.02865714286,78634.05274285714,91709.09597142857,97456.32882857144,Warren ,12.04570768532651,37.88210057340869,30.48141578317726,19.59077595808754
2938,35933.32148571429,53591.6226,67123.51491428571,81936.92005714285,87158.36502857142,48770.706,66166.02865714286,78634.05274285714,91709.09597142857,97456.32882857144,Warren ,6.80465092611439,31.75630979035213,26.94636678200692,34.49267250152656
2939,35933.32148571429,53591.6226,67123.51491428571,81936.92005714285,87158.36502857142,48770.706,66166.02865714286,78634.05274285714,91709.09597142857,97456.32882857144,Warren ,8.487024976160042,28.10883194351452,30.35080244283482,33.05334063749061
2940,35933.32148571429,53591.6226,67123.51491428571,81936.92005714285,87158.36502857142,48770.706,66166.02865714286,78634.05274285714,91709.09597142857,97456.32882857144,Warren ,14.2734184478554,39.16224358054799,31.32262229235404,15.24171567924258
2941,35933.32148571429,53591.6226,67123.51491428571,81936.92005714285,87158.36502857142,48770.706,66166.02865714286,78634.05274285714,91709.09597142857,97456.32882857144,Warren ,5.398424303697585,25.8189798661028,24.63844057849508,44.14415525170454
2942,35933.32148571429,53591.6226,67123.51491428571,81936.92005714285,87158.36502857142,48770.706,66166.02865714286,78634.05274285714,91709.09597142857,97456.32882857144,Warren ,6.880733944954128,46.19721268996428,27.43189298970516,19.49016037537643
2943,35933.32148571429,53591.6226,67123.51491428571,81936.92005714285,87158.36502857142,48770.706,66166.02865714286,78634.05274285714,91709.09597142857,97456.32882857144,Warren ,16.78759069301977,46.11673040494657,22.82426105293256,14.27141784910111
2944,35933.32148571429,53591.6226,67123.51491428571,81936.92005714285,87158.36502857142,48770.706,66166.02865714286,78634.05274285714,91709.09597142857,97456.32882857144,Warren ,11.6773276474769,34.22885572139304,31.61336176261549,22.48045486851457
2945,36333.6888,58652.0388,76771.9452,93468.6264,99101.6016,49330.3944,71349.3168,87376.4532,102250.1484,108041.484,Warrick ,5.453840716842609,28.26101826307029,33.46405526801797,32.82108575206913
2946,41286.9372,62752.014,82303.6872,102235.77,108149.8824,53962.4184,74564.9292,92067.9612,110049.0588,117214.1136,Wasatch ,3.942059981529189,20.06513391338162,31.74549166383124,44.24731444125796
2947,42721.9536,64886.7192,84402.5508,105925.5936,113409.9024,58207.266,78893.994,96113.2092,117205.008,124463.508,Wasco ,12.97497186344392,26.98429712203226,39.07497722278793,20.96575379173589
2948,34095.8208,49968.4572,61342.3944,77388.5508,83573.004,46063.0548,62467.746,73091.016,87243.2808,93291.3696,Waseca ,7.1830343569474,34.75220431742171,35.59592581331712,22.46883551231377
2949,37914.894,55653.7152,76297.23,95102.5428,102230.7192,54417.978,70760.004,90021.6384,106949.4372,114918.246,Washakie ,5.900792919048497,25.65000921998893,42.28286926055689,26.16632860040568
2950,34809.2964,54194.1384,69329.8356,83596.6404,89536.8516,47688.1344,67090.1016,80515.7052,92985.8316,99166.2888,Washburn ,7.173232768996229,34.32560378721014,35.51311883174196,22.98804461205167
2951,36691.903719999995,54337.883599999994,67874.78,82907.95444,88349.92543999999,49493.0394,66802.25948,79270.52476,92774.15004,98651.21168,Washington ,13.83067122149386,42.52608254085495,30.08032499307543,13.56292124457575
2952,36691.903719999995,54337.883599999994,67874.78,82907.95444,88349.92543999999,49493.0394,66802.25948,79270.52476,92774.15004,98651.21168,Washington ,13.5028761731759,27.55205705251119,25.19796817707808,33.74709859723484
2953,36691.903719999995,54337.883599999994,67874.78,82907.95444,88349.92543999999,49493.0394,66802.25948,79270.52476,92774.15004,98651.21168,Washington ,8.58242083456644,31.13347144125481,38.17697543651968,22.10713228765907
2954,36691.903719999995,54337.883599999994,67874.78,82907.95444,88349.92543999999,49493.0394,66802.25948,79270.52476,92774.15004,98651.21168,Washington ,16.42857142857143,42.09890109890109,29.0,12.47252747252747
2955,36691.903719999995,54337.883599999994,67874.78,82907.95444,88349.92543999999,49493.0394,66802.25948,79270.52476,92774.15004,98651.21168,Washington ,16.00396909773903,46.04862144730314,21.71663477213126,16.23077468282656
2956,36691.903719999995,54337.883599999994,67874.78,82907.95444,88349.92543999999,49493.0394,66802.25948,79270.52476,92774.15004,98651.21168,Washington ,12.18686526743399,29.95260663507109,40.37914691943128,17.48138117806364
2957,36691.903719999995,54337.883599999994,67874.78,82907.95444,88349.92543999999,49493.0394,66802.25948,79270.52476,92774.15004,98651.21168,Washington ,7.864943392445646,33.13295260995892,36.42921550946799,22.57288848812744
2958,36691.903719999995,54337.883599999994,67874.78,82907.95444,88349.92543999999,49493.0394,66802.25948,79270.52476,92774.15004,98651.21168,Washington ,13.33299053887289,42.43109831345125,31.39654463183875,12.8393665158371
2959,36691.903719999995,54337.883599999994,67874.78,82907.95444,88349.92543999999,49493.0394,66802.25948,79270.52476,92774.15004,98651.21168,Washington ,8.084185680566483,36.86073957513769,31.43849986886966,23.61657487542617
2960,36691.903719999995,54337.883599999994,67874.78,82907.95444,88349.92543999999,49493.0394,66802.25948,79270.52476,92774.15004,98651.21168,Washington ,6.324520476931052,41.18714359771903,30.06739243131156,22.42094349403836
2961,36691.903719999995,54337.883599999994,67874.78,82907.95444,88349.92543999999,49493.0394,66802.25948,79270.52476,92774.15004,98651.21168,Washington ,13.32527206771463,41.46311970979444,24.46191051995163,20.7496977025393
2962,36691.903719999995,54337.883599999994,67874.78,82907.95444,88349.92543999999,49493.0394,66802.25948,79270.52476,92774.15004,98651.21168,Washington ,8.816562856390911,37.66997105009212,29.52451969471006,23.98894639880691
2963,36691.903719999995,54337.883599999994,67874.78,82907.95444,88349.92543999999,49493.0394,66802.25948,79270.52476,92774.15004,98651.21168,Washington ,11.92175767127097,36.20561787336609,29.23148233985352,22.64114211550941
2964,36691.903719999995,54337.883599999994,67874.78,82907.95444,88349.92543999999,49493.0394,66802.25948,79270.52476,92774.15004,98651.21168,Washington ,3.742043551088777,19.47738693467337,29.65996649916248,47.12060301507538
2965,36691.903719999995,54337.883599999994,67874.78,82907.95444,88349.92543999999,49493.0394,66802.25948,79270.52476,92774.15004,98651.21168,Washington ,19.01180088924548,31.59830174171765,28.77009995654063,20.61979741249624
2966,36691.903719999995,54337.883599999994,67874.78,82907.95444,88349.92543999999,49493.0394,66802.25948,79270.52476,92774.15004,98651.21168,Washington ,19.510130027215,40.44148775325068,27.4266706985183,12.62171152101603
2967,36691.903719999995,54337.883599999994,67874.78,82907.95444,88349.92543999999,49493.0394,66802.25948,79270.52476,92774.15004,98651.21168,Washington ,4.380803856241582,27.22052881548167,34.66364216346495,33.73502516481179
2968,36691.903719999995,54337.883599999994,67874.78,82907.95444,88349.92543999999,49493.0394,66802.25948,79270.52476,92774.15004,98651.21168,Washington ,11.32493792124867,39.01206101454417,29.07502660517914,20.58797445902803
2969,36691.903719999995,54337.883599999994,67874.78,82907.95444,88349.92543999999,49493.0394,66802.25948,79270.52476,92774.15004,98651.21168,Washington ,16.45124858827958,35.81377839126615,35.2490902246204,12.48588279583386
2970,36691.903719999995,54337.883599999994,67874.78,82907.95444,88349.92543999999,49493.0394,66802.25948,79270.52476,92774.15004,98651.21168,Washington ,8.600121161284308,38.72268046041288,32.85101822079314,19.82618015750967
2971,36691.903719999995,54337.883599999994,67874.78,82907.95444,88349.92543999999,49493.0394,66802.25948,79270.52476,92774.15004,98651.21168,Washington ,9.490526315789474,33.13684210526316,28.05894736842105,29.31368421052631
2972,36691.903719999995,54337.883599999994,67874.78,82907.95444,88349.92543999999,49493.0394,66802.25948,79270.52476,92774.15004,98651.21168,Washington ,7.005919336337368,17.29844974372129,30.13682717764301,45.55880374229832
2973,36691.903719999995,54337.883599999994,67874.78,82907.95444,88349.92543999999,49493.0394,66802.25948,79270.52476,92774.15004,98651.21168,Washington ,6.135307762350705,36.51608100653343,25.62725562785381,31.72135560326207
2974,36691.903719999995,54337.883599999994,67874.78,82907.95444,88349.92543999999,49493.0394,66802.25948,79270.52476,92774.15004,98651.21168,Washington ,5.525506180792341,21.81991847795906,26.5613025756078,46.09327276564079
2975,36691.903719999995,54337.883599999994,67874.78,82907.95444,88349.92543999999,49493.0394,66802.25948,79270.52476,92774.15004,98651.21168,Washington ,9.351886399051862,28.87320852446064,28.70311436911529,33.07179070737221
2976,36691.903719999995,54337.883599999994,67874.78,82907.95444,88349.92543999999,49493.0394,66802.25948,79270.52476,92774.15004,98651.21168,Washington ,10.87477405523561,32.08625835470176,28.97978057085207,28.05918701921056
2977,36691.903719999995,54337.883599999994,67874.78,82907.95444,88349.92543999999,49493.0394,66802.25948,79270.52476,92774.15004,98651.21168,Washington ,6.307141681037845,21.86527778981394,41.32573033026267,30.50185019888555
2978,36691.903719999995,54337.883599999994,67874.78,82907.95444,88349.92543999999,49493.0394,66802.25948,79270.52476,92774.15004,98651.21168,Washington ,5.393937973229565,26.21955507630278,24.39813403971026,43.9883729107574
2979,36691.903719999995,54337.883599999994,67874.78,82907.95444,88349.92543999999,49493.0394,66802.25948,79270.52476,92774.15004,98651.21168,Washington ,12.10957948002094,34.44425056709125,28.79577236582995,24.65039758705786
2980,36691.903719999995,54337.883599999994,67874.78,82907.95444,88349.92543999999,49493.0394,66802.25948,79270.52476,92774.15004,98651.21168,Washington ,4.982855248572998,29.2890366825165,32.52530275248366,33.20280531642685
2981,36695.0892,49219.5408,59515.2072,74597.9064,80828.982,51024.3696,62853.486,72275.766,85637.484,92806.6752,Washington Parish,18.39643795246332,44.76584022038568,26.17400217823051,10.66371964892049
2982,38460.8004,53161.3008,69062.0508,84099.3696,90843.2052,53283.8556,67360.5468,83050.4004,95706.3228,102538.77,Washita ,10.4415514696014,41.22936518588109,29.1638706213931,19.16521272312441
2983,37816.9008,61839.0408,77248.4244,98449.8756,104227.512,53330.7888,74424.732,88393.2252,107408.25,113289.3048,Washoe ,11.45335939862229,23.73328383722566,32.47134265177392,32.34201411237812
2984,41656.3152,62008.524,82894.0428,102458.0268,108233.1324,53658.1116,74109.5268,93468.1704,110561.3208,116584.9572,Washtenaw ,4.278514554958655,14.64612684306717,23.88010105184232,57.19525755013185
2985,38232.3492,55213.992,68178.27,83461.8804,90403.9572,52830.5388,70422.4164,81709.6992,94975.3128,102317.7888,Watauga ,6.929099059284045,21.10613043752762,27.54908769493024,44.4156828082581
2986,32918.0328,49456.5588,61443.8316,77426.1792,83546.3208,47258.736,62660.6952,73226.514,87319.7232,93323.3208,Watonwan ,12.82152750296795,36.24851602690938,32.11977311700304,18.81018335311964
2987,37724.4312,64871.3376,80783.5776,98419.6524,105042.1752,53215.2888,77167.2768,91234.7748,107148.1404,114859.254,Waukesha ,3.602824212318254,20.89624089526414,28.64154550274886,46.85938938966874
2988,33119.6424,51717.8736,66095.1852,81108.9084,86217.6792,45786.3048,63563.0916,76474.5648,89814.5688,94970.3028,Waupaca ,6.985900505453578,43.06730513434424,29.68874700718276,20.25804735301942
2989,34492.4208,53254.9104,68082.51,82477.3764,88158.6156,46528.9752,65553.4452,78713.1504,91364.3616,97202.2152,Waushara ,11.00365355684505,41.65054803352676,30.68987749838814,16.65592091124006
2990,35046.923175,51238.2744,64654.9761,77978.203725,83439.1959,48233.835225,64204.823325,76517.7063,88498.606875,94265.1639,Wayne ,15.48156139662613,43.80639466457434,27.16751667320518,13.54452726559435
2991,35046.923175,51238.2744,64654.9761,77978.203725,83439.1959,48233.835225,64204.823325,76517.7063,88498.606875,94265.1639,Wayne ,12.61182248728293,34.79214172952113,37.37063673039818,15.22539905279775
2992,35046.923175,51238.2744,64654.9761,77978.203725,83439.1959,48233.835225,64204.823325,76517.7063,88498.606875,94265.1639,Wayne ,11.84398566497373,36.68843304091639,32.02295363102698,19.44462766308291
2993,35046.923175,51238.2744,64654.9761,77978.203725,83439.1959,48233.835225,64204.823325,76517.7063,88498.606875,94265.1639,Wayne ,10.52028420811368,42.26449690579876,32.06509282603713,15.15012606005042
2994,35046.923175,51238.2744,64654.9761,77978.203725,83439.1959,48233.835225,64204.823325,76517.7063,88498.606875,94265.1639,Wayne ,22.80751708428246,38.91657175398633,22.38041002277904,15.89550113895216
2995,35046.923175,51238.2744,64654.9761,77978.203725,83439.1959,48233.835225,64204.823325,76517.7063,88498.606875,94265.1639,Wayne ,12.3918720148082,29.58740311038392,32.20387723734444,25.81684763746344
2996,35046.923175,51238.2744,64654.9761,77978.203725,83439.1959,48233.835225,64204.823325,76517.7063,88498.606875,94265.1639,Wayne ,19.04427266338721,36.10525493870539,23.81510111657687,21.03537128133052
2997,35046.923175,51238.2744,64654.9761,77978.203725,83439.1959,48233.835225,64204.823325,76517.7063,88498.606875,94265.1639,Wayne ,18.22695894392637,42.96960155019983,28.07315005449921,10.73028945137459
2998,35046.923175,51238.2744,64654.9761,77978.203725,83439.1959,48233.835225,64204.823325,76517.7063,88498.606875,94265.1639,Wayne ,3.815113719735877,28.9435069699193,33.85913426265591,33.38224504768892
2999,35046.923175,51238.2744,64654.9761,77978.203725,83439.1959,48233.835225,64204.823325,76517.7063,88498.606875,94265.1639,Wayne ,9.663076923076924,32.52153846153846,33.37692307692308,24.43846153846154
3000,35046.923175,51238.2744,64654.9761,77978.203725,83439.1959,48233.835225,64204.823325,76517.7063,88498.606875,94265.1639,Wayne ,14.16308463821513,29.75386347354416,35.65525534745676,20.42779654078395
3001,35046.923175,51238.2744,64654.9761,77978.203725,83439.1959,48233.835225,64204.823325,76517.7063,88498.606875,94265.1639,Wayne ,13.91676005316515,38.53561283260796,24.15235464282922,23.39527247139767
3002,35046.923175,51238.2744,64654.9761,77978.203725,83439.1959,48233.835225,64204.823325,76517.7063,88498.606875,94265.1639,Wayne ,9.472961635268096,44.2935957084382,26.64175120128137,19.59169145501233
3003,35046.923175,51238.2744,64654.9761,77978.203725,83439.1959,48233.835225,64204.823325,76517.7063,88498.606875,94265.1639,Wayne ,17.51612903225806,45.05645161290322,26.07258064516129,11.35483870967742
3004,35046.923175,51238.2744,64654.9761,77978.203725,83439.1959,48233.835225,64204.823325,76517.7063,88498.606875,94265.1639,Wayne ,8.314479638009049,24.8868778280543,45.02262443438914,21.77601809954751
3005,35046.923175,51238.2744,64654.9761,77978.203725,83439.1959,48233.835225,64204.823325,76517.7063,88498.606875,94265.1639,Wayne ,18.27728863901559,38.11746402178141,26.42763692938722,17.17761040981578
3006,36118.8636,54475.9692,67659.2928,83169.9024,88589.6136,47765.13,67487.8716,79201.3356,92863.1256,98454.4572,Waynesboro city,12.33996011066075,35.45647558386412,24.26815930000643,27.9354050054687
3007,32562.1464,44450.8416,53123.9412,62939.5308,67828.2012,44003.9004,56008.3824,63889.5756,73689.6096,78340.8456,Weakley ,12.81212007855606,43.78565416627701,22.13130085102404,21.27092490414289
3008,33237.48,47306.52,57056.004,69287.994,73915.1136,43418.0004,58142.1096,67247.2968,79294.248,83663.1504,Webb ,31.17904046993022,23.6155992212432,25.77591340010303,19.42944690872355
3009,34363.1604,51772.7988,68001.7788,86107.1664,92581.236,47236.5348,63552.4632,78823.476,95614.7808,101555.8356,Weber ,8.180795708759224,29.18463953330285,36.33959139279932,26.29497336513861
3010,35417.397600000004,49679.11817142857,61633.490914285714,75286.15834285715,80993.49531428571,48335.29251428571,62903.3832,73971.12977142858,86107.83154285714,92418.68057142857,Webster ,19.40828402366864,31.4792899408284,35.5621301775148,13.55029585798816
3011,35417.397600000004,49679.11817142857,61633.490914285714,75286.15834285715,80993.49531428571,48335.29251428571,62903.3832,73971.12977142858,86107.83154285714,92418.68057142857,Webster ,8.497463145699333,34.89672805720906,36.71047900603252,19.89532979105909
3012,35417.397600000004,49679.11817142857,61633.490914285714,75286.15834285715,80993.49531428571,48335.29251428571,62903.3832,73971.12977142858,86107.83154285714,92418.68057142857,Webster ,14.79724387213374,47.3737716028465,27.82107760081328,10.00790692420648
3013,35417.397600000004,49679.11817142857,61633.490914285714,75286.15834285715,80993.49531428571,48335.29251428571,62903.3832,73971.12977142858,86107.83154285714,92418.68057142857,Webster ,15.24939903846154,35.71213942307692,31.38521634615384,17.65324519230769
3014,35417.397600000004,49679.11817142857,61633.490914285714,75286.15834285715,80993.49531428571,48335.29251428571,62903.3832,73971.12977142858,86107.83154285714,92418.68057142857,Webster ,12.68091518299695,38.55822990602324,30.42547285776597,18.33538205321385
3015,35417.397600000004,49679.11817142857,61633.490914285714,75286.15834285715,80993.49531428571,48335.29251428571,62903.3832,73971.12977142858,86107.83154285714,92418.68057142857,Webster ,5.654147750722245,32.56293850598432,42.13784564589352,19.64506809739992
3016,35417.397600000004,49679.11817142857,61633.490914285714,75286.15834285715,80993.49531428571,48335.29251428571,62903.3832,73971.12977142858,86107.83154285714,92418.68057142857,Webster ,21.2538979156409,47.02117183653372,19.26801247333005,12.45691777449532
3017,34717.1136,49466.5488,59662.6344,74540.982,80490.492,48446.6484,62662.6116,72010.9044,85203.4392,92035.5648,Webster Parish,14.5206221465604,42.96216048905053,28.09719105470866,14.42002630968041
3018,40386.6708,65870.766,81338.4372,102766.0668,108747.8088,54782.73,78307.5528,91863.006,111295.524,118460.484,Weld ,11.91132816240544,25.3873408024514,33.22273293115005,29.4785981039931
3019,34645.7814,51257.9124,64825.142400000004,78688.6734,84269.38500000001,46954.3254,63417.633,75813.4626,88600.5936,93914.1654,Wells ,6.797495659493872,42.92102909454412,32.24601462619035,18.03546061977166
3020,34645.7814,51257.9124,64825.142400000004,78688.6734,84269.38500000001,46954.3254,63417.633,75813.4626,88600.5936,93914.1654,Wells ,8.539478143002372,38.22433073534395,31.34530667570315,21.89088444595053
3021,40174.0896,56497.6584,68781.1284,83691.774,90466.4124,54322.2072,70752.516,81117.1176,93943.1952,100920.1752,West Baton Rouge Parish,12.84560671693673,37.03406599283385,29.18337879030964,20.93694849991978
3022,36483.1404,49100.7072,58959.8208,72264.51,78053.8416,49131.0288,62363.0916,71396.5548,83185.518,89899.242,West Carroll Parish,19.2535802111963,47.93866628092,21.36554317951685,11.44221032836684
